Address,member,relation,gender,age,literacy,studying,degree,occupationalst,maritalst,Hoghugh_Income,Azad_Income,Other_Income,Yarane_Income,total_income
10010009313,5,Parent,Female,88,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,15000000.0,0.0,15000000.0
10010009322,1,Head,Male,46,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,324000000.0,16380000.0,340380000.0
10010009329,1,Head,Male,51,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,394900000.0,16380000.0,411280000.0
10001000620,1,Head,Male,78,literate,No,Other,IncomeWOJob,Widowed,0.0,0.0,451500000.0,16380000.0,467880000.0
10001000620,2,Child,Male,37,literate,No,Master,employed,Single,407600000.0,0.0,0.0,0.0,407600000.0
10009008123,1,Head,Male,57,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,373720000.0,21840000.0,395560000.0
10009008122,1,Head,Male,57,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,372000000.0,0.0,372000000.0
10009008126,1,Head,Male,67,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,200000000.0,0.0,200000000.0
10009008126,3,Child,Female,31,literate,No,Bachelor,employed,Single,36000000.0,0.0,0.0,0.0,36000000.0
10009008118,1,Head,Male,52,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,288000000.0,0.0,288000000.0
10009008113,1,Head,Male,56,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,278760000.0,16380000.0,295140000.0
10009008113,3,Child,Male,23,literate,No,College,employed,Single,94000000.0,0.0,0.0,0.0,94000000.0
10004004220,1,Head,Male,85,literate,No,Other,IncomeWOJob,Married,0.0,0.0,276000000.0,10920000.0,286920000.0
10004004220,2,Spouse,Female,80,illiterate,No,No degree,Housewife,Married,0.0,0.0,2500000.0,0.0,2500000.0
10004004226,1,Head,Male,87,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,175250000.0,10920000.0,186170000.0
10004004229,1,Head,Male,68,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,371250000.0,10920000.0,382170000.0
10004004229,2,Spouse,Female,60,literate,No,Secondary,Other,Married,0.0,0.0,1000000.0,0.0,1000000.0
10013010623,1,Head,Male,64,literate,No,Elemantry,employed,Married,80000000.0,0.0,8600000.0,21840000.0,110440000.0
10013010623,3,Child,Male,14,illiterate,No,No degree,Other,Single,0.0,0.0,5400000.0,0.0,5400000.0
10013010623,4,Child,Male,26,literate,No,Elemantry,employed,Single,50000000.0,0.0,0.0,0.0,50000000.0
10006006823,1,Head,Male,67,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,421200000.0,10920000.0,432120000.0
10006006820,1,Head,Male,60,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,372000000.0,21840000.0,393840000.0
10006006820,3,Child,Male,28,literate,No,Bachelor,employed,Single,410306674.0,0.0,0.0,0.0,410306674.0
10006006813,1,Head,Male,79,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,524000000.0,16380000.0,540380000.0
10006006813,3,Child,Male,21,literate,No,Secondary,employed,Single,0.0,350000000.0,0.0,0.0,350000000.0
10006006826,1,Head,Male,65,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,203150000.0,10920000.0,214070000.0
10006006829,1,Head,Male,84,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,211000000.0,10920000.0,221920000.0
10002002826,1,Head,Female,65,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,337800000.0,16380000.0,354180000.0
10002002826,2,Child,Male,26,literate,No,Diploma,employed,Single,0.0,300000000.0,0.0,0.0,300000000.0
10006005522,1,Head,Male,31,literate,No,Bachelor,employed,Married,430040004.0,0.0,0.0,16380000.0,446420004.0
10013010626,1,Head,Male,34,literate,No,Diploma,employed,Married,75000000.0,0.0,2500000.0,16380000.0,93880000.0
10013010629,1,Head,Male,55,literate,No,Secondary,employed,Married,0.0,156000000.0,9900000.0,16380000.0,182280000.0
10006005526,1,Head,Male,51,literate,No,Diploma,employed,Married,0.0,205000000.0,0.0,0.0,205000000.0
10013010616,1,Head,Male,47,literate,No,Elemantry,employed,Married,90000000.0,0.0,0.0,16380000.0,106380000.0
10013010615,1,Head,Male,55,literate,No,Secondary,unemployed,Married,0.0,0.0,6900000.0,16380000.0,23280000.0
10013010620,1,Head,Male,44,literate,No,Elemantry,employed,Married,0.0,360000000.0,28600000.0,16380000.0,404980000.0
10013010620,4,Child,Male,0,illiterate,No,No degree,Other,Single,0.0,0.0,0.0,2730000.0,2730000.0
10004004217,1,Head,Male,57,literate,No,Secondary,IncomeWOJob,Divorced,0.0,0.0,183250000.0,10920000.0,194170000.0
10004004217,2,Child,Female,37,literate,No,Secondary,employed,Divorced,0.0,30000000.0,0.0,0.0,30000000.0
10001001523,1,Head,Male,35,literate,No,Elemantry,employed,Married,228000000.0,0.0,8500000.0,21840000.0,258340000.0
10001001513,1,Head,Male,49,literate,No,Elemantry,employed,Married,900000000.0,0.0,6800000.0,21840000.0,928640000.0
10001000216,1,Head,Female,73,literate,No,Elemantry,Housewife,Widowed,0.0,0.0,137400000.0,5460000.0,142860000.0
10001000614,1,Head,Male,56,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,266500000.0,16380000.0,282880000.0
10001000614,3,Child,Male,32,literate,No,Bachelor,employed,Single,240000000.0,0.0,0.0,0.0,240000000.0
10006006323,1,Head,Male,66,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,314900000.0,16380000.0,331280000.0
10004003826,1,Head,Male,46,literate,No,Diploma,employed,Married,180000000.0,0.0,22000000.0,32760000.0,234760000.0
10001000229,1,Head,Male,78,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,348800000.0,10920000.0,359720000.0
10001001529,1,Head,Male,49,literate,No,Elemantry,employed,Married,264000000.0,0.0,5400000.0,16380000.0,285780000.0
10001001526,1,Head,Male,72,literate,No,Other,IncomeWOJob,Married,0.0,0.0,183600000.0,10920000.0,194520000.0
10007007729,1,Head,Male,51,literate,No,Diploma,employed,Married,0.0,270000000.0,10000000.0,16380000.0,296380000.0
10001002414,1,Head,Male,67,literate,No,Elemantry,employed,Married,348000000.0,0.0,16500000.0,16380000.0,380880000.0
10001002429,1,Head,Male,42,literate,No,Elemantry,employed,Married,420000000.0,0.0,18500000.0,21840000.0,460340000.0
10001002426,1,Head,Male,38,literate,No,College,employed,Married,0.0,430000000.0,18500000.0,21840000.0,470340000.0
10001002419,1,Head,Male,36,literate,No,Bachelor,employed,Married,393000000.0,0.0,10000000.0,27300000.0,430300000.0
10001002424,1,Head,Male,41,literate,No,Other,employed,Married,396000000.0,0.0,16500000.0,16380000.0,428880000.0
10001002424,2,Spouse,Female,41,literate,No,Diploma,employed,Married,290800000.0,0.0,0.0,0.0,290800000.0
10004003821,1,Head,Male,66,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,346000000.0,16380000.0,362380000.0
10004003821,3,Child,Male,36,literate,No,Bachelor,employed,Single,96000000.0,0.0,0.0,0.0,96000000.0
10004003829,1,Head,Male,29,illiterate,No,No degree,employed,Married,96000000.0,0.0,30000000.0,21840000.0,147840000.0
10005005126,1,Head,Male,58,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,102280000.0,16380000.0,118660000.0
10005005114,1,Head,Female,74,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,136600000.0,5460000.0,142060000.0
10005005129,1,Head,Male,66,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,244300000.0,10920000.0,255220000.0
10005005124,1,Head,Male,41,literate,No,Diploma,employed,Married,424400004.0,0.0,20320000.0,21840000.0,466560004.0
10012010120,1,Head,Female,63,literate,No,Elemantry,IncomeWOJob,Widowed,0.0,0.0,10000000.0,10920000.0,20920000.0
10012010120,2,Child,Male,28,literate,No,Diploma,employed,Single,0.0,300000000.0,0.0,0.0,300000000.0
10010008922,1,Head,Male,46,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,511940000.0,16380000.0,528320000.0
10010008917,1,Head,Male,49,literate,No,Elemantry,employed,Married,0.0,326500000.0,21000000.0,16380000.0,363880000.0
10010008915,1,Head,Male,51,literate,No,Elemantry,employed,Married,95000000.0,0.0,22040000.0,21840000.0,138880000.0
10004003817,1,Head,Male,57,literate,No,Bachelor,IncomeWOJob,Married,0.0,0.0,570000000.0,27300000.0,597300000.0
10004003817,3,Child,Female,29,literate,No,Bachelor,employed,Single,144000000.0,0.0,0.0,0.0,144000000.0
10012010115,1,Head,Male,37,literate,No,Elemantry,employed,Married,40000000.0,90300000.0,22040000.0,21840000.0,174180000.0
10004003823,1,Head,Male,88,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,78280000.0,16380000.0,94660000.0
10004003823,2,Spouse,Female,82,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,312000000.0,0.0,312000000.0
10007007717,1,Head,Male,43,literate,No,Bachelor,employed,Married,353347000.0,0.0,0.0,0.0,353347000.0
10007007718,1,Head,Male,42,literate,No,Diploma,employed,Married,465360000.0,0.0,10000000.0,21840000.0,497200000.0
10002002826,3,Child,Male,26,literate,No,Diploma,employed,Single,150000000.0,0.0,0.0,0.0,150000000.0
10010008926,1,Head,Male,42,literate,No,Diploma,employed,Married,371266670.0,0.0,21000000.0,16380000.0,408646670.0
10007007726,1,Head,Male,51,literate,No,Elemantry,employed,Married,0.0,530000000.0,10000000.0,21840000.0,561840000.0
10001001120,1,Head,Male,82,literate,No,Secondary,IncomeWOJob,Widowed,0.0,0.0,384250000.0,5460000.0,389710000.0
10006005529,1,Head,Male,48,literate,No,Diploma,employed,Married,320880000.0,0.0,0.0,10920000.0,331800000.0
10007007724,1,Head,Male,48,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,644000000.0,27300000.0,671300000.0
10010008923,1,Head,Male,48,literate,No,Diploma,employed,Married,375680004.0,0.0,26450000.0,27300000.0,429430004.0
10010008923,2,Spouse,Female,45,literate,No,Diploma,Housewife,Married,0.0,0.0,600000.0,0.0,600000.0
10010008923,3,Child,Male,21,literate,No,Diploma,employed,Single,13000000.0,0.0,600000.0,0.0,13600000.0
10010008923,4,Child,Female,16,literate,Yes,HighSchool,Student,Single,0.0,0.0,600000.0,0.0,600000.0
10010008923,5,Child,Female,12,literate,Yes,Elemantry,Student,Single,0.0,0.0,600000.0,0.0,600000.0
10001001129,1,Head,Male,60,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,434500000.0,16380000.0,450880000.0
10001001129,3,Child,Male,31,literate,No,Bachelor,employed,Single,252000000.0,0.0,0.0,0.0,252000000.0
10001001126,1,Head,Male,56,literate,No,Elemantry,employed,Married,0.0,280000000.0,18500000.0,21840000.0,320340000.0
10001001126,4,Child,Male,31,literate,No,College,employed,Single,240000000.0,0.0,0.0,0.0,240000000.0
10012010126,1,Head,Male,54,literate,No,Secondary,employed,Married,45000000.0,34000000.0,10000000.0,27300000.0,116300000.0
10012010126,3,Child,Male,25,literate,No,Secondary,employed,Single,50000000.0,0.0,0.0,0.0,50000000.0
10012010126,4,Child,Male,23,literate,No,Secondary,employed,Single,20000000.0,0.0,0.0,0.0,20000000.0
10009008129,3,Child,Male,23,literate,Yes,Bachelor,employed,Married,72000000.0,0.0,0.0,0.0,72000000.0
10006006816,1,Head,Female,60,literate,No,Diploma,IncomeWOJob,Widowed,0.0,0.0,205150000.0,10920000.0,216070000.0
10005004619,1,Head,Male,26,literate,No,Secondary,employed,Married,286712004.0,0.0,14550000.0,5460000.0,306722004.0
10005005119,1,Head,Male,39,literate,No,Diploma,employed,Married,373200000.0,0.0,6300000.0,10920000.0,390420000.0
10007007723,1,Head,Male,57,literate,No,Diploma,employed,Single,0.0,100000000.0,1000000.0,5460000.0,106460000.0
10005004617,1,Head,Male,51,literate,No,Diploma,employed,Married,361760004.0,0.0,0.0,0.0,361760004.0
10006006329,1,Head,Male,46,literate,No,Elemantry,employed,Married,0.0,240000000.0,18280000.0,16380000.0,274660000.0
10007007229,1,Head,Male,70,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,320600000.0,21840000.0,342440000.0
10007007229,2,Spouse,Female,63,illiterate,No,No degree,Housewife,Married,0.0,0.0,900000.0,0.0,900000.0
10007007229,3,Child,Male,26,literate,No,Bachelor,employed,Married,480600008.0,0.0,0.0,0.0,480600008.0
10006005517,1,Head,Male,59,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,282900000.0,16380000.0,299280000.0
10001000629,1,Head,Male,57,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,493000000.0,27300000.0,520300000.0
10001000629,3,Child,Female,25,literate,No,Bachelor,employed,Single,120000000.0,0.0,0.0,0.0,120000000.0
10001001516,1,Head,Male,56,literate,No,Other,employed,Married,240000000.0,0.0,6500000.0,16380000.0,262880000.0
10002002820,1,Head,Male,60,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,15000000.0,21840000.0,36840000.0
10002002820,3,Child,Male,37,literate,No,HighSchool,employed,Single,183600000.0,0.0,0.0,0.0,183600000.0
10001001113,1,Head,Male,68,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,456000000.0,10920000.0,466920000.0
10001001113,2,Spouse,Female,67,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,434000000.0,0.0,434000000.0
10006005523,1,Head,Male,62,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,259500000.0,10920000.0,270420000.0
10004003814,1,Head,Male,64,illiterate,No,No degree,employed,Married,144000000.0,0.0,10000000.0,16380000.0,170380000.0
10003003223,1,Head,Female,66,literate,No,Diploma,IncomeWOJob,Widowed,0.0,0.0,276000000.0,0.0,276000000.0
10003003223,2,Child,Male,33,literate,No,Master,employed,Single,312000000.0,0.0,0.0,0.0,312000000.0
10003003226,1,Head,Male,67,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,324060000.0,16380000.0,340440000.0
10007007215,1,Head,Male,90,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,632000000.0,10920000.0,642920000.0
10010008929,1,Head,Male,33,literate,No,Secondary,employed,Married,144000000.0,0.0,18050000.0,10920000.0,172970000.0
10010008929,2,Spouse,Female,22,literate,No,Secondary,Housewife,Married,0.0,0.0,700000.0,0.0,700000.0
10011009729,1,Head,Female,45,literate,No,Elemantry,Housewife,Widowed,0.0,0.0,20800000.0,10920000.0,31720000.0
10011009729,2,Child,Male,20,literate,No,Secondary,employed,Single,45000000.0,0.0,0.0,0.0,45000000.0
10002002816,1,Head,Male,34,literate,No,Bachelor,employed,Married,611720004.0,0.0,12050000.0,16380000.0,640150004.0
10001001119,1,Head,Male,38,literate,No,Bachelor,employed,Married,375000000.0,0.0,14500000.0,10920000.0,400420000.0
10001001114,1,Head,Male,64,literate,No,College,IncomeWOJob,Married,0.0,0.0,445000000.0,16380000.0,461380000.0
10001001114,2,Spouse,Female,61,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,358000000.0,0.0,358000000.0
10012010129,1,Head,Male,57,literate,No,Secondary,employed,Married,0.0,75000000.0,10000000.0,16380000.0,101380000.0
10006006315,1,Head,Male,44,literate,No,Elemantry,employed,Married,281600000.0,0.0,14140000.0,16380000.0,312120000.0
10006006326,1,Head,Male,46,literate,No,Master,employed,Married,420000000.0,0.0,493440000.0,21840000.0,935280000.0
10007007219,1,Head,Male,42,literate,No,Elemantry,employed,Married,171600000.0,0.0,12000000.0,16380000.0,199980000.0
10012010123,1,Head,Male,30,literate,No,Secondary,employed,Married,0.0,110000000.0,1281000000.0,16380000.0,1407380000.0
10001001520,1,Head,Male,39,literate,No,Elemantry,employed,Married,300000000.0,0.0,6800000.0,21840000.0,328640000.0
10009008524,1,Head,Male,72,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,196300000.0,10920000.0,207220000.0
10006006314,1,Head,Male,34,literate,No,College,employed,Married,348320008.0,0.0,1000000.0,21840000.0,371160008.0
10007007217,1,Head,Male,35,literate,No,Diploma,employed,Married,0.0,204000000.0,10000000.0,16380000.0,230380000.0
10010009318,1,Head,Male,58,literate,No,Diploma,employed,Married,0.0,273000000.0,0.0,16380000.0,289380000.0
10001000226,1,Head,Male,64,literate,No,Elemantry,employed,Married,0.0,360000000.0,0.0,21840000.0,381840000.0
10001000226,4,Child,Male,29,literate,No,Bachelor,employed,Single,300400000.0,0.0,0.0,0.0,300400000.0
10001000214,1,Head,Male,37,literate,No,Diploma,employed,Married,468000000.0,0.0,8000000.0,27300000.0,503300000.0
10006006324,1,Head,Male,31,literate,No,Diploma,employed,Married,363200000.0,0.0,10000000.0,16380000.0,389580000.0
10007007221,1,Head,Female,70,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,30000000.0,16380000.0,46380000.0
10007007221,3,Child,Male,37,literate,No,Elemantry,employed,Single,124400008.0,0.0,0.0,0.0,124400008.0
10004004223,1,Head,Male,67,literate,No,Diploma,employed,Married,0.0,44500000.0,455250000.0,10920000.0,510670000.0
10004004223,2,Spouse,Female,62,literate,No,College,IncomeWOJob,Married,0.0,0.0,336900000.0,0.0,336900000.0
10006005926,1,Head,Male,33,literate,No,Diploma,employed,Married,434640000.0,0.0,19200000.0,21840000.0,475680000.0
10012010114,1,Head,Male,60,literate,No,Elemantry,employed,Married,120000000.0,15000000.0,217300000.0,10920000.0,363220000.0
10012010114,2,Spouse,Female,56,literate,No,Elemantry,Housewife,Married,0.0,0.0,260000.0,0.0,260000.0
10002002824,1,Head,Male,65,literate,No,Elemantry,employed,Married,0.0,490000000.0,0.0,0.0,490000000.0
10001000219,1,Head,Male,66,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,401200000.0,16380000.0,417580000.0
10009008129,1,Head,Male,57,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,379040000.0,21840000.0,400880000.0
10005005118,1,Head,Male,60,illiterate,No,No degree,employed,Married,0.0,109000000.0,64000000.0,21840000.0,194840000.0
10005005118,3,Child,Male,26,literate,No,Bachelor,employed,Single,396160008.0,0.0,0.0,0.0,396160008.0
10005005118,4,Child,Male,32,literate,No,College,employed,Single,0.0,220000000.0,0.0,0.0,220000000.0
10002002829,1,Head,Male,52,literate,No,College,IncomeWOJob,Married,0.0,0.0,371000000.0,0.0,371000000.0
10002002829,2,Spouse,Female,52,literate,No,Bachelor,IncomeWOJob,Married,0.0,0.0,371000000.0,0.0,371000000.0
10004004216,1,Head,Male,64,literate,No,Elemantry,employed,Widowed,0.0,150000000.0,2500000.0,5460000.0,157960000.0
10005004623,1,Head,Male,66,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,226000000.0,10920000.0,236920000.0
10006005515,1,Head,Male,60,literate,No,Bachelor,IncomeWOJob,Married,0.0,0.0,372000000.0,0.0,372000000.0
10006005515,2,Spouse,Female,57,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,372000000.0,0.0,372000000.0
10001000220,1,Head,Female,68,literate,No,Elemantry,IncomeWOJob,Widowed,0.0,0.0,500000000.0,5460000.0,505460000.0
10108020421,1,Head,Female,41,literate,No,Diploma,IncomeWOJob,Widowed,0.0,0.0,30150000.0,10920000.0,41070000.0
10108020421,2,Child,Male,21,literate,No,Diploma,employed,Single,225000000.0,0.0,25000000.0,0.0,250000000.0
10106018020,1,Head,Female,75,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,242750000.0,5460000.0,248210000.0
10103013216,1,Head,Female,55,literate,No,Elemantry,IncomeWOJob,Widowed,0.0,0.0,432000000.0,3185000.0,435185000.0
10101011226,1,Head,Female,70,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,13300000.0,5460000.0,18760000.0
10101011216,1,Head,Male,58,literate,No,College,IncomeWOJob,Married,0.0,0.0,449180000.0,10920000.0,460100000.0
10101011216,2,Spouse,Female,56,illiterate,No,No degree,Housewife,Married,0.0,0.0,1000000.0,0.0,1000000.0
10106018429,1,Head,Female,70,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,362300000.0,5460000.0,367760000.0
10103013617,1,Head,Male,57,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,316180000.0,10920000.0,327100000.0
10103013626,1,Head,Male,51,literate,No,Diploma,employed,Married,0.0,232800000.0,20320000.0,21840000.0,274960000.0
10103013626,4,Child,Female,12,literate,Yes,Secondary,Student,Single,0.0,0.0,1000000.0,0.0,1000000.0
10106018420,1,Head,Male,38,literate,No,College,employed,Married,0.0,228000000.0,63280000.0,16380000.0,307660000.0
10106018420,2,Spouse,Female,31,literate,No,Diploma,employed,Married,0.0,0.0,7000000.0,0.0,7000000.0
10103013218,1,Head,Female,57,literate,No,Elemantry,IncomeWOJob,Widowed,0.0,0.0,395900000.0,16380000.0,412280000.0
10103013218,2,Child,Female,36,literate,No,Bachelor,employed,Single,63000000.0,0.0,0.0,0.0,63000000.0
10103013226,1,Head,Male,43,literate,No,Diploma,employed,Single,0.0,384000000.0,2750000.0,5460000.0,392210000.0
10105016020,1,Head,Male,87,literate,No,Elemantry,IncomeWOJob,Widowed,0.0,0.0,356280000.0,16380000.0,372660000.0
10105016020,2,Child,Male,46,literate,No,Bachelor,employed,Single,240000000.0,0.0,0.0,0.0,240000000.0
10105015620,1,Head,Male,31,literate,No,Diploma,employed,Married,416080000.0,0.0,0.0,0.0,416080000.0
10105015620,2,Spouse,Female,29,literate,No,Bachelor,employed,Married,383200000.0,0.0,0.0,0.0,383200000.0
10101010822,1,Head,Female,71,literate,No,Diploma,IncomeWOJob,Widowed,0.0,0.0,314750000.0,5460000.0,320210000.0
10101011218,1,Head,Male,47,literate,No,HighSchool,IncomeWOJob,Married,0.0,0.0,48280000.0,16380000.0,64660000.0
10101011218,3,Child,Female,15,literate,Yes,Secondary,Student,Single,0.0,0.0,2000000.0,0.0,2000000.0
10103013614,1,Head,Male,36,literate,No,Bachelor,employed,Married,425400000.0,0.0,18280000.0,16380000.0,460060000.0
10103013614,2,Spouse,Female,34,literate,No,Diploma,Housewife,Married,0.0,0.0,1000000.0,0.0,1000000.0
10103013614,3,Child,Male,6,literate,Yes,Elemantry,Other,Single,0.0,0.0,4500000.0,0.0,4500000.0
