Address,member,relation,gender,age,literacy,studying,degree,occupationalst,maritalst,Hoghugh_Income,Azad_Income,Other_Income,Yarane_Income,total_income
20003386626,1,Head,Male,68,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,495000000.0,0.0,495000000.0
20003386623,1,Head,Female,50,literate,No,College,IncomeWOJob,Divorced,0.0,0.0,226000000.0,10920000.0,236920000.0
20003386621,1,Head,Male,56,literate,Yes,Secondary,IncomeWOJob,Married,0.0,0.0,324000000.0,0.0,324000000.0
20003387019,1,Head,Male,82,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,587000000.0,1610000.0,588610000.0
20003387019,2,Spouse,Female,60,literate,No,Other,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20003387024,1,Head,Male,37,literate,No,Secondary,employed,Married,170000000.0,0.0,45680000.0,1610000.0,217290000.0
20003387024,2,Spouse,Female,34,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20006389435,1,Head,Male,55,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,162600000.0,5460000.0,168060000.0
20006390626,1,Head,Male,56,literate,No,Diploma,employed,Married,127400008.0,59500000.0,32190000.0,1610000.0,220700008.0
20006390626,2,Spouse,Female,56,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20009393020,1,Head,Male,47,literate,No,Secondary,employed,Married,70000000.0,120000000.0,22600000.0,5460000.0,218060000.0
20006390622,1,Head,Male,67,literate,No,Diploma,employed,Married,0.0,223000000.0,878800000.0,0.0,1101800000.0
20006390632,1,Head,Male,84,illiterate,No,No degree,employed,Widowed,0.0,115000000.0,72400000.0,10920000.0,198320000.0
20002385823,1,Head,Male,73,illiterate,No,No degree,employed,Widowed,0.0,157400000.0,7000000.0,5460000.0,169860000.0
20007391029,1,Head,Female,45,literate,No,Secondary,IncomeWOJob,Divorced,0.0,0.0,352320000.0,1260000.0,353580000.0
20007391029,2,Child,Male,24,literate,No,Bachelor,unemployed,Single,0.0,0.0,0.0,5460000.0,5460000.0
20010393827,1,Head,Male,52,literate,No,Elemantry,employed,Married,0.0,293000000.0,27040000.0,1260000.0,321300000.0
20010393827,2,Spouse,Female,47,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20010393827,3,Child,Male,24,literate,No,Elemantry,employed,Single,85800000.0,0.0,0.0,0.0,85800000.0
20012395835,1,Head,Male,61,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,76640000.0,1610000.0,78250000.0
20012395835,2,Spouse,Female,57,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20012395835,3,Child,Male,33,literate,No,Secondary,employed,Single,144000000.0,0.0,0.0,0.0,144000000.0
20012395835,4,Child,Male,24,literate,No,Diploma,employed,Single,144000000.0,0.0,0.0,0.0,144000000.0
20010393419,1,Head,Male,60,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,561704000.0,1610000.0,563314000.0
20010393419,2,Spouse,Female,55,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20011395432,1,Head,Male,60,illiterate,No,No degree,employed,Married,0.0,13000000.0,22360000.0,1960000.0,37320000.0
20011395432,2,Spouse,Female,55,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
20011395428,1,Head,Male,73,illiterate,No,No degree,employed,Married,0.0,106000000.0,153960000.0,10920000.0,270880000.0
20006389432,1,Head,Male,45,literate,No,Diploma,employed,Married,492760008.0,0.0,30640000.0,1610000.0,525010008.0
20006389432,2,Spouse,Female,35,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20010394235,1,Head,Male,34,literate,No,Secondary,employed,Married,20000000.0,60000000.0,26560000.0,1960000.0,108520000.0
20010394235,2,Spouse,Female,26,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20010394235,4,Child,Male,0,illiterate,No,No degree,Other,Single,0.0,0.0,0.0,1820000.0,1820000.0
20010394226,1,Head,Male,69,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,70640000.0,1960000.0,72600000.0
20010394226,2,Spouse,Female,60,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20010394226,3,Child,Male,29,literate,No,Diploma,employed,Single,200000000.0,0.0,0.0,0.0,200000000.0
20010394225,1,Head,Male,40,literate,No,Elemantry,employed,Married,228000000.0,0.0,76640000.0,1960000.0,306600000.0
20010394225,2,Spouse,Female,34,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20011395420,1,Head,Male,43,literate,No,Secondary,unemployed,Married,0.0,0.0,42140000.0,1960000.0,44100000.0
20011395420,2,Spouse,Female,44,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20011395426,1,Head,Male,56,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,120060000.0,1960000.0,122020000.0
20011395426,2,Spouse,Female,51,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20010394232,1,Head,Male,63,illiterate,No,No degree,employed,Married,0.0,99000000.0,302360000.0,1960000.0,403320000.0
20010394232,2,Spouse,Female,60,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
20004387835,1,Head,Male,39,literate,No,Secondary,employed,Married,0.0,645000000.0,34040000.0,1960000.0,681000000.0
20004387835,2,Spouse,Female,29,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20004388220,1,Head,Male,62,literate,No,Elemantry,employed,Married,0.0,30600000.0,26560000.0,1610000.0,58770000.0
20004388220,2,Spouse,Female,52,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20006390629,1,Head,Male,70,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,415050000.0,1610000.0,416660000.0
20006390629,2,Spouse,Female,64,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
20004388223,1,Head,Female,70,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,66600000.0,5460000.0,72060000.0
20006389427,1,Head,Male,42,literate,No,Master,employed,Married,779800008.0,0.0,10000000.0,1610000.0,791410008.0
20006389427,2,Spouse,Female,39,literate,No,Bachelor,employed,Married,677400000.0,0.0,0.0,10920000.0,688320000.0
20004387832,1,Head,Male,46,literate,No,Secondary,employed,Married,0.0,180000000.0,27940000.0,1960000.0,209900000.0
20004387832,2,Spouse,Female,40,literate,No,Elemantry,Housewife,Married,0.0,0.0,1500000.0,10920000.0,12420000.0
20005389035,1,Head,Male,64,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,363180000.0,1960000.0,365140000.0
20005389035,2,Spouse,Female,54,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
20005389027,1,Head,Male,49,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,2850000.0,16380000.0,19230000.0
20005389027,3,Child,Male,16,literate,Yes,HighSchool,employed,Single,0.0,398000000.0,0.0,0.0,398000000.0
20007391426,1,Head,Male,60,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,398850000.0,16380000.0,415230000.0
20007391429,1,Head,Male,48,literate,No,Elemantry,employed,Married,337320000.0,0.0,1800000.0,10920000.0,350040000.0
20007391432,1,Head,Female,50,literate,No,Elemantry,IncomeWOJob,Widowed,0.0,0.0,276360000.0,16380000.0,292740000.0
20007391419,1,Head,Male,61,illiterate,No,No degree,employed,Married,0.0,130000000.0,46400000.0,27300000.0,203700000.0
20007391419,3,Child,Male,38,literate,No,Elemantry,employed,Married,0.0,86000000.0,0.0,0.0,86000000.0
20007391829,1,Head,Male,54,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,260000000.0,1610000.0,261610000.0
20007391829,2,Spouse,Female,47,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20007391420,1,Head,Male,48,illiterate,No,No degree,Other,Married,0.0,0.0,56360000.0,1960000.0,58320000.0
20005388635,1,Head,Male,60,illiterate,No,No degree,employed,Married,358200000.0,0.0,20640000.0,21840000.0,400680000.0
20005388635,3,Child,Male,23,literate,No,Secondary,employed,Married,358200000.0,0.0,0.0,0.0,358200000.0
20005388629,1,Head,Female,70,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,32600000.0,5460000.0,38060000.0
20010393821,1,Head,Male,59,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,582040000.0,1260000.0,583300000.0
20010393821,2,Spouse,Female,52,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20010393821,3,Child,Male,27,literate,No,Bachelor,employed,Single,35000000.0,0.0,0.0,0.0,35000000.0
20006389823,1,Head,Male,58,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,1270000000.0,0.0,1270000000.0
20006389822,1,Head,Male,40,literate,No,Secondary,employed,Married,0.0,930000000.0,190000000.0,1260000.0,1121260000.0
20006389822,2,Spouse,Female,35,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20006389830,1,Head,Male,69,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,296990000.0,1260000.0,298250000.0
20006389830,2,Spouse,Female,65,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20006389830,3,Child,Male,31,literate,No,Diploma,employed,Single,615480008.0,0.0,0.0,0.0,615480008.0
20007392623,1,Head,Male,46,literate,No,Diploma,employed,Married,569940000.0,0.0,38520000.0,1960000.0,610420000.0
20007392623,2,Spouse,Female,39,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,27300000.0,27300000.0
20004387829,1,Head,Male,68,illiterate,No,No degree,employed,Married,0.0,115000000.0,63560000.0,1960000.0,180520000.0
20004387829,2,Spouse,Female,52,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20004387829,3,Child,Male,30,literate,No,Elemantry,employed,Divorced,200000000.0,0.0,0.0,0.0,200000000.0
20007392622,1,Head,Male,43,literate,No,Elemantry,employed,Married,569940000.0,0.0,38520000.0,1960000.0,610420000.0
20007392622,2,Spouse,Female,38,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,21840000.0,21840000.0
20007391835,1,Head,Male,76,illiterate,No,No degree,Other,Married,0.0,0.0,124360000.0,10920000.0,135280000.0
20012396626,1,Head,Male,47,literate,No,Elemantry,employed,Married,0.0,175000000.0,44600000.0,1960000.0,221560000.0
20012396626,2,Spouse,Female,40,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,21840000.0,21840000.0
20012396632,1,Head,Male,74,literate,No,Other,IncomeWOJob,Married,0.0,0.0,530000000.0,1960000.0,531960000.0
20012396632,2,Spouse,Female,66,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
20012396623,1,Head,Male,53,literate,No,Elemantry,employed,Married,0.0,73000000.0,30640000.0,1960000.0,105600000.0
20012396623,2,Spouse,Female,45,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20012396635,1,Head,Male,49,literate,No,Diploma,employed,Married,0.0,95000000.0,44600000.0,1960000.0,141560000.0
20012396635,2,Spouse,Female,39,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,21840000.0,21840000.0
20004387820,1,Head,Male,40,literate,No,Diploma,employed,Divorced,90000000.0,0.0,0.0,1960000.0,91960000.0
20004387820,2,Parent,Female,80,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,46360000.0,5460000.0,51820000.0
20004387823,1,Head,Male,61,illiterate,No,No degree,employed,Married,0.0,28700000.0,82360000.0,1960000.0,113020000.0
20004387823,2,Spouse,Female,52,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
20012396621,1,Head,Male,63,literate,No,Elemantry,employed,Married,0.0,142000000.0,10000000.0,1960000.0,153960000.0
20012396621,2,Spouse,Female,57,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20004387826,1,Head,Male,78,illiterate,No,No degree,employed,Married,0.0,36000000.0,54300000.0,10920000.0,101220000.0
20012396629,1,Head,Male,47,literate,No,Elemantry,employed,Married,240000000.0,0.0,34600000.0,1960000.0,276560000.0
20012396629,2,Spouse,Female,41,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,21600000.0,21600000.0
20013397819,1,Head,Male,47,literate,No,Elemantry,employed,Married,0.0,142500000.0,10000000.0,1960000.0,154460000.0
20013397819,2,Spouse,Female,43,literate,No,Elemantry,employed,Married,0.0,0.0,0.0,21840000.0,21840000.0
20013397823,1,Head,Male,57,literate,No,Elemantry,employed,Married,72000000.0,101000000.0,30360000.0,1960000.0,205320000.0
20013397823,2,Spouse,Female,55,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
20012395823,1,Head,Male,31,literate,No,Secondary,employed,Married,142800000.0,0.0,27040000.0,1610000.0,171450000.0
20012395823,2,Spouse,Female,26,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20013397035,1,Head,Female,53,literate,No,Elemantry,IncomeWOJob,Widowed,0.0,0.0,212950000.0,1610000.0,214560000.0
20013397026,1,Head,Male,76,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,145050000.0,1610000.0,146660000.0
20013397026,2,Spouse,Female,72,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
20001385430,1,Head,Male,66,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,299360000.0,10920000.0,310280000.0
20013397830,1,Head,Male,73,illiterate,No,No degree,employed,Married,0.0,61000000.0,12600000.0,27300000.0,100900000.0
20013397830,4,Child,Male,37,literate,No,Bachelor,employed,Single,0.0,63000000.0,0.0,0.0,63000000.0
20013397830,5,Child,Male,34,literate,No,Elemantry,employed,Single,180000000.0,0.0,0.0,0.0,180000000.0
20013397826,1,Head,Female,85,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,102600000.0,5460000.0,108060000.0
20001385432,1,Head,Male,51,literate,No,Elemantry,employed,Married,513080000.0,0.0,35110000.0,1960000.0,550150000.0
20001385432,2,Spouse,Female,42,literate,No,Secondary,Other,Married,0.0,0.0,0.0,16380000.0,16380000.0
20001385421,1,Head,Male,37,literate,No,Secondary,employed,Married,0.0,509400000.0,290560000.0,1960000.0,801920000.0
20001385421,2,Spouse,Female,25,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20001385424,1,Head,Male,59,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,366360000.0,10920000.0,377280000.0
20001385429,1,Head,Male,42,literate,No,Diploma,employed,Married,0.0,216000000.0,306400000.0,16380000.0,538780000.0
20001385435,1,Head,Male,70,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,387300000.0,10920000.0,398220000.0
20010393832,1,Head,Male,47,literate,No,Diploma,employed,Married,0.0,613000000.0,10000000.0,1260000.0,624260000.0
20010393832,2,Spouse,Female,39,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20006389832,1,Head,Female,54,illiterate,No,No degree,employed,Widowed,0.0,232000000.0,35400000.0,1260000.0,268660000.0
20006389832,2,Child,Female,27,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,27300000.0,27300000.0
20012395819,1,Head,Male,41,literate,No,Diploma,employed,Married,140000000.0,0.0,37000000.0,1610000.0,178610000.0
20012395819,2,Spouse,Female,28,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
20001384626,1,Head,Male,59,literate,No,Other,IncomeWOJob,Married,0.0,0.0,320800000.0,1610000.0,322410000.0
20001384626,2,Spouse,Female,56,literate,No,Other,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
20001384622,1,Head,Female,80,literate,No,Elemantry,Housewife,Widowed,0.0,0.0,374500000.0,1610000.0,376110000.0
20010393435,1,Head,Male,68,illiterate,No,No degree,Other,Married,0.0,0.0,32840000.0,1610000.0,34450000.0
20010393435,2,Spouse,Female,54,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
20010393435,3,Child,Male,23,literate,No,Diploma,employed,Single,180000000.0,46000000.0,0.0,0.0,226000000.0
20010393432,1,Head,Male,90,literate,No,Other,IncomeWOJob,Married,0.0,0.0,406000000.0,1610000.0,407610000.0
20010393432,2,Spouse,Female,75,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
20001384629,1,Head,Male,38,literate,No,Elemantry,employed,Married,480000000.0,0.0,25600000.0,10920000.0,516520000.0
20004388229,1,Head,Male,80,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,129320000.0,1610000.0,130930000.0
20004388229,2,Spouse,Female,70,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
20006390232,1,Head,Male,73,literate,No,Elemantry,unemployed,Married,0.0,0.0,68250000.0,1960000.0,70210000.0
20006390232,2,Spouse,Female,59,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,21840000.0,21840000.0
20006390232,3,Child,Male,38,literate,No,Secondary,employed,Widowed,0.0,204000000.0,0.0,0.0,204000000.0
20006390219,1,Head,Male,58,literate,No,Secondary,employed,Married,150000000.0,15000000.0,33970000.0,21840000.0,220810000.0
20006390227,1,Head,Male,39,literate,No,Secondary,employed,Married,0.0,700000000.0,67940000.0,16380000.0,784320000.0
20006390235,1,Head,Female,53,literate,No,Elemantry,IncomeWOJob,Widowed,0.0,0.0,93450000.0,1960000.0,95410000.0
20006390235,2,Child,Female,13,literate,Yes,Elemantry,Student,Single,0.0,0.0,0.0,5460000.0,5460000.0
20006390225,1,Head,Male,42,literate,No,Elemantry,employed,Married,100000000.0,79000000.0,31470000.0,16380000.0,226850000.0
