Address,member,relation,gender,age,literacy,studying,degree,occupationalst,maritalst,Hoghugh_Income,Azad_Income,Other_Income,Yarane_Income,total_income
10007007226,1,Head,Male,75,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,195550000.0,5460000.0,201010000.0
10009008530,1,Head,Male,64,literate,No,Secondary,employed,Married,160000000.0,0.0,0.0,10920000.0,170920000.0
10011009732,1,Head,Male,66,illiterate,No,No degree,employed,Married,0.0,133000000.0,10000000.0,1610000.0,144610000.0
10011009732,2,Spouse,Female,64,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10011009732,3,Child,Male,24,literate,No,Diploma,employed,Single,0.0,202000000.0,0.0,0.0,202000000.0
10007007222,1,Head,Male,44,literate,No,Secondary,employed,Married,441840000.0,0.0,27000000.0,1610000.0,470450000.0
10007007222,2,Spouse,Female,50,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10009008524,1,Head,Male,75,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,330600000.0,10920000.0,341520000.0
10006005935,1,Head,Male,54,literate,No,Secondary,employed,Married,0.0,60000000.0,145000000.0,27300000.0,232300000.0
10006005932,1,Head,Female,49,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,623650000.0,1610000.0,625260000.0
10006005932,2,Child,Male,19,literate,Yes,HighSchool,Student,Single,0.0,0.0,0.0,5460000.0,5460000.0
10007007229,1,Head,Male,71,illiterate,No,No degree,unemployed,Married,0.0,0.0,472000000.0,1610000.0,473610000.0
10007007229,2,Spouse,Female,65,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10006005930,1,Head,Male,28,literate,No,Bachelor,employed,Married,492760008.0,0.0,16560000.0,16380000.0,525700008.0
10005004635,1,Head,Male,29,literate,No,Elemantry,employed,Married,454720004.0,0.0,19540000.0,16380000.0,490640004.0
10005004632,1,Head,Male,85,literate,No,Other,IncomeWOJob,Widowed,0.0,0.0,107150000.0,5460000.0,112610000.0
10003003227,1,Head,Male,68,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,689000000.0,1610000.0,690610000.0
10003003227,2,Spouse,Female,64,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,617000000.0,5460000.0,622460000.0
10001001520,1,Head,Male,43,literate,No,Elemantry,employed,Married,0.0,540000000.0,20800000.0,1960000.0,562760000.0
10001001520,2,Spouse,Female,37,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10001000221,1,Head,Male,28,literate,No,Bachelor,employed,Married,524000000.0,0.0,25600000.0,1960000.0,551560000.0
10001000221,2,Spouse,Female,26,literate,No,Bachelor,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10004004227,1,Head,Male,70,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,787360000.0,10920000.0,798280000.0
10004004232,1,Head,Female,60,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,280000000.0,5460000.0,285460000.0
10004004219,1,Head,Female,82,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,1030000000.0,1960000.0,1031960000.0
10004004230,1,Head,Male,90,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,225000000.0,1960000.0,226960000.0
10004004230,2,Spouse,Female,80,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10001000220,1,Head,Male,54,literate,No,Diploma,employed,Married,740000000.0,0.0,25600000.0,1960000.0,767560000.0
10001000220,2,Spouse,Female,48,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10004004235,1,Head,Male,45,literate,No,HighSchool,employed,Married,0.0,52500000.0,18600000.0,1960000.0,73060000.0
10004004235,2,Spouse,Female,44,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10009008520,1,Head,Male,48,literate,No,Elemantry,employed,Married,0.0,336000000.0,34600000.0,1610000.0,372210000.0
10009008520,2,Spouse,Female,42,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,21840000.0,21840000.0
10010009325,1,Head,Male,44,literate,No,Secondary,employed,Married,354600004.0,0.0,26560000.0,1960000.0,383120004.0
10010009325,2,Spouse,Female,37,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10010009332,1,Head,Male,50,literate,No,College,employed,Married,120000000.0,0.0,34600000.0,1960000.0,156560000.0
10010009332,2,Spouse,Female,36,literate,No,Diploma,employed,Married,278120004.0,0.0,0.0,27300000.0,305420004.0
10010009329,1,Head,Male,52,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,362560000.0,1960000.0,364520000.0
10010009329,2,Spouse,Female,53,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10007007235,1,Head,Male,61,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,617000000.0,1610000.0,618610000.0
10007007235,2,Spouse,Female,53,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10006006332,1,Head,Male,32,literate,No,Bachelor,employed,Married,753600004.0,0.0,10800000.0,1260000.0,765660004.0
10006006332,2,Spouse,Female,27,literate,No,Bachelor,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10010008932,1,Head,Male,52,literate,No,Elemantry,employed,Married,0.0,407500000.0,24600000.0,32760000.0,464860000.0
10010008926,1,Head,Male,37,literate,No,Elemantry,employed,Married,496160000.0,0.0,30640000.0,1260000.0,528060000.0
10010008926,2,Spouse,Female,33,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10007007722,1,Head,Male,50,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,444600000.0,1260000.0,445860000.0
10007007722,2,Spouse,Female,49,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,21840000.0,21840000.0
10007007723,1,Head,Male,59,literate,No,Diploma,employed,Single,0.0,180000000.0,16600000.0,1260000.0,197860000.0
10007007725,1,Head,Male,52,literate,No,Elemantry,employed,Married,0.0,480000000.0,30640000.0,1260000.0,511900000.0
10007007725,2,Spouse,Female,44,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10007007732,1,Head,Male,40,literate,No,Diploma,employed,Married,0.0,480000000.0,30640000.0,1260000.0,511900000.0
10007007732,2,Spouse,Female,39,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10001001924,1,Head,Male,71,literate,No,Other,IncomeWOJob,Married,0.0,0.0,555800000.0,1610000.0,557410000.0
10001001924,2,Spouse,Female,66,literate,No,Other,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10001001935,1,Head,Male,35,literate,No,College,employed,Married,555000000.0,0.0,25600000.0,1610000.0,582210000.0
10001001935,2,Spouse,Female,30,literate,No,Bachelor,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10007007232,1,Head,Male,59,illiterate,No,No degree,employed,Married,0.0,110000000.0,103000000.0,21840000.0,234840000.0
10006005924,1,Head,Male,53,literate,No,Elemantry,employed,Married,0.0,809440000.0,0.0,0.0,809440000.0
10006005924,3,Child,Male,30,literate,No,Master,employed,Single,314813336.0,0.0,0.0,0.0,314813336.0
10001001927,1,Head,Male,34,literate,No,Bachelor,employed,Married,504000000.0,0.0,25600000.0,1610000.0,531210000.0
10001001927,2,Spouse,Female,27,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10001001920,1,Head,Male,43,literate,No,Diploma,employed,Married,588000000.0,0.0,30400000.0,1610000.0,620010000.0
10001001920,2,Spouse,Female,33,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10001001527,1,Head,Male,72,literate,No,Other,IncomeWOJob,Married,0.0,0.0,500800000.0,1610000.0,502410000.0
10001001527,2,Spouse,Female,66,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10002002820,1,Head,Male,60,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,356640000.0,21840000.0,378480000.0
10002002820,3,Child,Male,37,literate,No,Secondary,employed,Single,384640008.0,0.0,0.0,0.0,384640008.0
10002002832,1,Head,Male,58,literate,No,Elemantry,employed,Married,0.0,400000000.0,10000000.0,1960000.0,411960000.0
10002002832,2,Spouse,Female,52,literate,No,Elemantry,Housewife,Married,0.0,0.0,980000.0,16380000.0,17360000.0
10002002832,3,Child,Male,23,literate,No,Diploma,employed,Single,35000000.0,0.0,0.0,0.0,35000000.0
10002002824,1,Head,Male,60,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,489640000.0,10920000.0,500560000.0
10002002824,3,Child,Male,26,literate,No,Secondary,employed,Single,210000000.0,0.0,0.0,0.0,210000000.0
10002002835,1,Head,Male,50,literate,No,College,employed,Married,549000000.0,0.0,32170000.0,1960000.0,583130000.0
10002002835,2,Spouse,Female,42,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10010009335,1,Head,Male,63,literate,No,Diploma,employed,Married,0.0,866000000.0,288000000.0,0.0,1154000000.0
10010009322,1,Head,Male,47,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,494560000.0,1960000.0,496520000.0
10010009322,2,Spouse,Female,41,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10010009321,1,Head,Male,45,literate,No,Diploma,employed,Married,0.0,538000000.0,36560000.0,1960000.0,576520000.0
10010009321,2,Spouse,Female,38,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10010009321,3,Child,Male,18,literate,No,Elemantry,Other,Single,0.0,0.0,19960000.0,0.0,19960000.0
10005005135,1,Head,Male,33,literate,No,Bachelor,employed,Married,0.0,360000000.0,0.0,0.0,360000000.0
10012010120,1,Head,Male,40,literate,No,Diploma,employed,Married,0.0,1245000000.0,30640000.0,1260000.0,1276900000.0
10012010120,2,Spouse,Female,33,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10012010123,1,Head,Male,31,literate,No,Elemantry,employed,Married,0.0,96500000.0,10000000.0,1260000.0,107760000.0
10012010123,2,Spouse,Female,23,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10005005132,1,Head,Male,45,illiterate,No,No degree,employed,Married,360000000.0,0.0,0.0,0.0,360000000.0
10005005128,1,Head,Male,44,literate,No,Master,employed,Married,529800000.0,0.0,20640000.0,16380000.0,566820000.0
10006006830,1,Head,Male,68,illiterate,No,No degree,employed,Married,0.0,158000000.0,12600000.0,10920000.0,181520000.0
10006006832,1,Head,Male,27,literate,No,Diploma,employed,Married,286000000.0,0.0,24360000.0,1960000.0,312320000.0
10006006832,2,Spouse,Female,20,literate,Yes,Bachelor,Student,Married,0.0,0.0,0.0,5460000.0,5460000.0
10006006823,1,Head,Male,65,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,569160000.0,1960000.0,571120000.0
10006006823,2,Spouse,Female,57,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10006006827,1,Head,Male,30,literate,No,College,employed,Married,377520000.0,0.0,10000000.0,1960000.0,389480000.0
10006006827,2,Spouse,Female,30,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10009008532,1,Head,Male,52,illiterate,No,No degree,employed,Married,0.0,850000000.0,29320000.0,1610000.0,880930000.0
10009008532,2,Spouse,Female,52,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10009008121,1,Head,Male,57,literate,No,Diploma,employed,Married,0.0,73000000.0,974000000.0,16380000.0,1063380000.0
10009008123,1,Head,Male,67,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,334000000.0,1960000.0,335960000.0
10009008123,2,Spouse,Female,63,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10009008135,1,Head,Male,42,literate,No,Elemantry,employed,Married,590000004.0,0.0,32360000.0,1960000.0,624320004.0
10009008135,2,Spouse,Female,39,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10009008135,3,Child,Male,11,literate,Yes,Elemantry,Student,Single,0.0,0.0,920000.0,0.0,920000.0
10006006322,1,Head,Male,31,literate,No,Diploma,employed,Married,681920008.0,0.0,26560000.0,1260000.0,709740008.0
10006006322,2,Spouse,Female,26,literate,Yes,Bachelor,Student,Married,0.0,0.0,0.0,10920000.0,10920000.0
10006006321,1,Head,Male,68,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,548560000.0,1260000.0,549820000.0
10006006321,3,Child,Male,28,literate,No,Diploma,employed,Single,420400004.0,0.0,0.0,0.0,420400004.0
10010008922,1,Head,Male,46,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,492040000.0,1260000.0,493300000.0
10010008922,2,Spouse,Female,38,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10006006326,1,Head,Male,47,literate,No,Master,IncomeWOJob,Married,0.0,0.0,521960000.0,0.0,521960000.0
10009008129,1,Head,Male,56,literate,No,Diploma,unemployed,Married,0.0,0.0,540000000.0,1960000.0,541960000.0
10009008129,2,Spouse,Female,53,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10005004627,1,Head,Male,55,literate,No,Diploma,IncomeWOJob,Married,0.0,0.0,387000000.0,16380000.0,403380000.0
10005004627,3,Child,Male,27,literate,No,Bachelor,employed,Married,91520001.0,0.0,0.0,0.0,91520001.0
10001001528,1,Head,Male,37,literate,No,College,employed,Married,480000000.0,0.0,25600000.0,1610000.0,507210000.0
10001001528,2,Spouse,Female,30,literate,No,Bachelor,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10009008132,1,Head,Male,35,literate,No,Secondary,employed,Married,250000000.0,0.0,49810000.0,1960000.0,301770000.0
10009008132,2,Spouse,Female,29,literate,No,Diploma,Housewife,Married,0.0,0.0,700000.0,10920000.0,11620000.0
10009008128,1,Head,Male,68,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,957560000.0,1960000.0,959520000.0
10009008128,2,Spouse,Female,61,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10009008128,3,Child,Female,30,literate,No,Diploma,employed,Single,48000000.0,0.0,0.0,0.0,48000000.0
10013010635,1,Head,Male,36,literate,No,Diploma,employed,Married,300000000.0,0.0,49940000.0,1960000.0,351900000.0
10013010635,2,Spouse,Female,35,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10013010626,1,Head,Male,35,literate,No,Diploma,employed,Married,120000000.0,0.0,26560000.0,1960000.0,148520000.0
10013010626,2,Spouse,Female,25,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10006005526,1,Head,Male,30,literate,No,Diploma,employed,Single,0.0,176000000.0,0.0,0.0,176000000.0
10006005526,2,Parent,Male,59,literate,No,Diploma,employed,Married,0.0,58000000.0,0.0,0.0,58000000.0
10006005522,1,Head,Male,69,literate,No,Elemantry,unemployed,Married,0.0,0.0,350700000.0,1960000.0,352660000.0
10006005522,2,Spouse,Female,40,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10006005532,1,Head,Male,61,literate,No,Elemantry,employed,Married,0.0,600000000.0,10000000.0,1960000.0,611960000.0
10006005532,2,Spouse,Female,59,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10006005532,3,Child,Male,38,literate,No,Secondary,employed,Single,0.0,456000000.0,0.0,0.0,456000000.0
10013010632,1,Head,Male,51,literate,No,Diploma,employed,Married,0.0,97000000.0,68700000.0,1960000.0,167660000.0
10013010632,2,Spouse,Female,44,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,21840000.0,21840000.0
10013010632,3,Child,Male,25,literate,No,Diploma,employed,Single,0.0,180000000.0,0.0,0.0,180000000.0
10006005535,1,Head,Male,36,literate,No,Diploma,employed,Married,453280008.0,0.0,23650000.0,1960000.0,478890008.0
10006005535,2,Spouse,Female,35,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10013010627,1,Head,Male,58,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,39560000.0,1960000.0,41520000.0
10013010627,2,Spouse,Female,45,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10013010623,1,Head,Male,65,literate,No,Other,employed,Married,0.0,18900000.0,36560000.0,1960000.0,57420000.0
10013010623,2,Spouse,Female,52,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,27300000.0,27300000.0
10013010623,3,Child,Male,33,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,34560000.0,0.0,34560000.0
10013010623,4,Child,Male,15,illiterate,No,No degree,IncomeWOJob,Single,0.0,0.0,12000000.0,0.0,12000000.0
10013010622,1,Head,Male,32,literate,No,Elemantry,unemployed,Married,0.0,0.0,50640000.0,1960000.0,52600000.0
10013010622,2,Spouse,Female,27,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10013010622,5,Child,Male,0,illiterate,No,No degree,Other,Single,0.0,0.0,0.0,2730000.0,2730000.0
10006005523,1,Head,Male,64,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,405000000.0,1960000.0,406960000.0
10006005523,2,Spouse,Female,63,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10006005530,1,Head,Male,49,literate,No,Diploma,employed,Married,526080000.0,0.0,25650000.0,1960000.0,553690000.0
10006005530,2,Spouse,Female,43,literate,No,HighSchool,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10004003829,1,Head,Male,30,illiterate,No,No degree,employed,Married,155000000.0,0.0,128640000.0,1260000.0,284900000.0
10004003829,2,Spouse,Female,39,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10005005124,1,Head,Male,48,literate,No,Bachelor,employed,Married,0.0,480000000.0,20640000.0,21840000.0,522480000.0
10004003822,1,Head,Male,66,literate,No,Secondary,IncomeWOJob,Married,0.0,0.0,380000000.0,1260000.0,381260000.0
10004003822,2,Spouse,Female,56,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10004003822,3,Child,Male,37,literate,No,Bachelor,employed,Single,85000000.0,0.0,0.0,0.0,85000000.0
10001002419,1,Head,Male,37,literate,No,Bachelor,employed,Married,699000000.0,0.0,26400000.0,10920000.0,736320000.0
10007007730,2,Spouse,Female,45,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10007007730,3,Child,Male,25,literate,No,Bachelor,unemployed,Single,0.0,0.0,40500000.0,0.0,40500000.0
10007007735,1,Head,Male,39,literate,No,Diploma,employed,Married,898720000.0,0.0,34600000.0,1260000.0,934580000.0
10007007735,2,Spouse,Female,37,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10007007735,5,Child,Male,0,illiterate,No,No degree,Other,Single,0.0,0.0,0.0,3640000.0,3640000.0
10001002432,1,Head,Male,41,literate,No,Secondary,employed,Married,540000000.0,0.0,20400000.0,16380000.0,576780000.0
10001002435,1,Head,Male,71,literate,No,Elemantry,IncomeWOJob,Married,0.0,0.0,870800000.0,5460000.0,876260000.0
10010008923,1,Head,Female,62,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,316600000.0,1260000.0,317860000.0
10010008929,1,Head,Male,33,literate,No,Diploma,employed,Married,190000000.0,0.0,23360000.0,1260000.0,214620000.0
10010008929,2,Spouse,Female,26,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10010008929,3,Child,Female,0,illiterate,No,No degree,Other,Single,0.0,0.0,0.0,1365000.0,1365000.0
10010008935,1,Head,Male,47,literate,No,Elemantry,employed,Married,0.0,794150000.0,17040000.0,16380000.0,827570000.0
10006006335,1,Head,Male,38,literate,No,Elemantry,employed,Married,679920008.0,0.0,39500000.0,1260000.0,720680008.0
10006006335,2,Spouse,Female,43,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,21840000.0,21840000.0
10004003835,1,Head,Male,40,literate,No,Secondary,employed,Divorced,0.0,270000000.0,26560000.0,1260000.0,297820000.0
10004003835,2,Parent,Female,62,illiterate,No,No degree,Housewife,Divorced,0.0,0.0,84000000.0,10920000.0,94920000.0
10001002425,1,Head,Male,39,literate,No,College,employed,Married,0.0,660000000.0,26400000.0,0.0,686400000.0
10001002425,2,Spouse,Female,35,literate,No,Bachelor,Housewife,Married,0.0,0.0,0.0,21840000.0,21840000.0
10005005126,1,Head,Female,60,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,186600000.0,5460000.0,192060000.0
10007007730,1,Head,Male,53,literate,No,Bachelor,IncomeWOJob,Married,0.0,0.0,625000000.0,1260000.0,626260000.0
10006006330,1,Head,Male,27,literate,No,Master,employed,Married,539280000.0,0.0,0.0,16380000.0,555660000.0
10004003823,1,Head,Male,89,illiterate,No,No degree,IncomeWOJob,Married,0.0,0.0,260560000.0,1260000.0,261820000.0
10004003823,2,Spouse,Female,83,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10001001120,1,Head,Male,54,literate,No,College,employed,Married,843600000.0,0.0,20400000.0,16380000.0,880380000.0
10012010135,1,Head,Male,69,illiterate,No,No degree,employed,Married,0.0,317000000.0,89000000.0,1260000.0,407260000.0
10012010135,2,Spouse,Female,65,illiterate,No,No degree,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10007007223,1,Head,Female,70,illiterate,No,No degree,IncomeWOJob,Widowed,0.0,0.0,58560000.0,1260000.0,59820000.0
10007007223,2,Child,Male,47,literate,No,Elemantry,employed,Single,6000000.0,0.0,0.0,10920000.0,16920000.0
10007007223,3,Child,Male,40,literate,No,Elemantry,employed,Single,307560000.0,0.0,0.0,0.0,307560000.0
10012010128,1,Head,Male,56,literate,No,Secondary,employed,Married,0.0,60000000.0,30640000.0,16380000.0,107020000.0
10001001132,1,Head,Male,21,literate,Yes,Bachelor,employed,Single,0.0,600000000.0,0.0,5460000.0,605460000.0
10001000235,1,Head,Male,50,literate,No,Secondary,employed,Married,0.0,4000000000.0,36400000.0,1960000.0,4038360000.0
10001000235,2,Spouse,Female,45,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,21840000.0,21840000.0
10001001523,1,Head,Male,41,literate,No,Elemantry,employed,Married,552000000.0,0.0,36400000.0,1960000.0,590360000.0
10001001523,2,Spouse,Female,38,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,21840000.0,21840000.0
10005004624,1,Head,Male,67,literate,No,Elemantry,employed,Married,0.0,131000000.0,72360000.0,1610000.0,204970000.0
10005004624,2,Spouse,Female,47,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,5460000.0,5460000.0
10006005921,1,Head,Male,46,literate,No,Secondary,employed,Married,422520000.0,0.0,10000000.0,1610000.0,434130000.0
10006005921,2,Spouse,Female,46,literate,No,Secondary,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10002002829,1,Head,Male,58,literate,No,College,IncomeWOJob,Married,0.0,0.0,687000000.0,1960000.0,688960000.0
10002002829,2,Spouse,Female,51,literate,No,Diploma,Housewife,Married,0.0,0.0,0.0,10920000.0,10920000.0
10006005928,1,Head,Male,39,literate,No,College,employed,Married,400000000.0,0.0,32740000.0,1610000.0,434350000.0
10006005928,2,Spouse,Female,32,literate,No,Elemantry,Housewife,Married,0.0,0.0,0.0,16380000.0,16380000.0
10005005120,1,Head,Male,46,literate,No,Diploma,employed,Married,312440004.0,0.0,10000000.0,1260000.0,323700004.0
10005005120,2,Spouse,Female,41,literate,No,Bachelor,employed,Married,312440004.0,0.0,0.0,10920000.0,323360004.0
